iter	RMSE
122	0.1610708581
123	0.1608759459
124	0.1600185411
125	0.1597928487
126	0.1595426786
127	0.1591995421
128	0.1588576343
129	0.158379383
130	0.1580953377
131	0.1577191653
132	0.15746009
133	0.1566270985
134	0.1561850332
135	0.1558932567
136	0.1557207403
137	0.1554956193
138	0.1551795247
139	0.1548900581
140	0.1544591295
141	0.1542582443
142	0.1540403841
143	0.1536993891
144	0.1532378316
145	0.1530329446
146	0.1527433264
147	0.1525373802
148	0.1522855563
149	0.1520371028
150	0.1518004924
151	0.1516295012
152	0.1509577405
153	0.1505933786
154	0.1504198818
155	0.1501423848
156	0.1495811159
157	0.1493970328
158	0.1491679459
159	0.1489850159
160	0.1486359286
161	0.1482778095
162	0.1478730845
163	0.1476239365
164	0.1473227128
165	0.1467422972
166	0.1464866209
167	0.1456803179
168	0.1454374589
169	0.1451787257
170	0.1449775477
171	0.1445615058
172	0.1442860756
173	0.1440806923
174	0.1437072574
175	0.143468327
176	0.1432234525
177	0.1429642543
178	0.1427077075
179	0.1424434851
180	0.1421703001
181	0.1418892852
182	0.141588675
183	0.1411987884
184	0.140927243
185	0.1406732182
186	0.1396310005
187	0.1393688739
188	0.1391821339
189	0.1389307288
190	0.138654131
191	0.138329575
192	0.1380233343
193	0.1377772273
194	0.1370447186
195	0.1367580622
196	0.1364700757
197	0.1361875891
198	0.1359316853
199	0.1356700704
200	0.1353941595
201	0.1350544791
202	0.1347680746
203	0.134495648
204	0.1342223329
205	0.1339640107
206	0.1336800385
207	0.1334107502
208	0.1331417068
209	0.132871052
210	0.1326013585
211	0.1323205213
212	0.1320567177
213	0.1317875255
214	0.1315358011
215	0.131267346
216	0.1309937994
217	0.1307441256
218	0.1304814191
219	0.1297485622
220	0.1294779068
221	0.1292117015
222	0.1289559739
223	0.1286904887
224	0.1284272448
225	0.1281682536
226	0.1279115287
227	0.1276502412
228	0.1273983557
229	0.1271352797
230	0.1268783082
231	0.1266408009
232	0.1262894723
233	0.126039462
234	0.1257996046
235	0.1255482336
236	0.124568112
237	0.1243166555
238	0.1240716316
239	0.1238300145
240	0.1235988929
241	0.1233575382
242	0.1231193516
243	0.1228746137
244	0.1226329917
245	0.122391214
246	0.1221577331
247	0.1219199632
248	0.1216829317
249	0.1214499944
250	0.1212192506
251	0.1209893569
252	0.1207601886
253	0.1205284914
254	0.1203031334
255	0.1200768766
256	0.1198482068
257	0.1196203625
258	0.11939318
259	0.1191708392
260	0.11894455
261	0.118722823
262	0.1185027082
263	0.1182797717
264	0.1180587941
265	0.1178382112
266	0.1176212784
267	0.1174036284
268	0.1171861904
269	0.1169713407
270	0.1167567495
271	0.115809929
272	0.1155919001
273	0.115376843
274	0.1151638929
275	0.1149496968
276	0.1147415177
277	0.1137430548
278	0.1135295546
279	0.1133198246
280	0.1131089485
281	0.1127991831
282	0.112589569
283	0.1123823798
284	0.1121731015
285	0.1119657794
286	0.111759442
287	0.111558013
288	0.1113519358
289	0.1111495343
290	0.1101772691
291	0.1099721842
292	0.1097686113
293	0.1088173934
294	0.1086140283
295	0.1079353439
296	0.1072788035
297	0.1063703568
298	0.1061654581
299	0.1059621108
300	0.1050728834
301	0.1048707142
302	0.1040007166
303	0.1037981068
304	0.103596117
305	0.1033965202
306	0.1031992832
307	0.103002164
308	0.1021458841
309	0.1018438391
310	0.101646754
311	0.1014524645
312	0.1010377144
313	0.1002937462
314	0.1000995439
315	0.09990878969
316	0.09971783613
317	0.09889537897
318	0.09870532059
319	0.09851587361
320	0.09822543686
321	0.098037206
322	0.09722878043
323	0.09704151161
324	0.09633564887
325	0.09614798452
326	0.09596187221
327	0.09558012213
328	0.0953972102
329	0.09511025726
330	0.09492755057
331	0.09474761432
332	0.09405695726
333	0.09387539396
334	0.09369568417
335	0.09332740708
336	0.093149201
337	0.09297261044
338	0.09269302054
339	0.09251763303
340	0.09234322719
341	0.09216874396
342	0.09199596839
343	0.09163711071
344	0.09136252805
345	0.09119042942
346	0.09101967291
347	0.09084931737
348	0.09067944513
349	0.09041091673
350	0.09006004395
351	0.08989166469
352	0.08935012432
353	0.0891813456
354	0.08901379229
355	0.0886739121
356	0.08850749036
357	0.08834200823
358	0.08808507641
359	0.08792067558
360	0.08775656745
361	0.08742471221
362	0.08716698902
363	0.08700358681
364	0.08684212067
365	0.08668060728
366	0.08635633907
367	0.0861081151
368	0.08594763288
369	0.08578846263
370	0.08562980229
371	0.08547167133
372	0.08522851279
373	0.08507134008
374	0.08491463184
375	0.08475921802
376	0.08460394101
377	0.0844493733
378	0.08420611009
379	0.08405207418
380	0.08389881495
381	0.0837461421
382	0.08359425162
383	0.0834424496
384	0.08329149652
385	0.08305200238
386	0.08235226845
387	0.08220070745
388	0.08205056407
389	0.08190159726
390	0.08139230125
391	0.08124318514
392	0.08109538814
393	0.08094792485
394	0.08080121023
395	0.08019420989
396	0.08004689887
397	0.0799008691
398	0.07975563199
399	0.07909110661
400	0.07894573058
401	0.07880165907
402	0.07857206538
403	0.07842943142
404	0.0782872071
405	0.07770253861
406	0.07755986329
407	0.07741813663
408	0.07727751761
409	0.07713745981
410	0.07699797867
411	0.0768590773
412	0.07663751201
413	0.07649876928
414	0.07585981291
415	0.07572135957
416	0.07558434297
417	0.07511923473
418	0.0749821597
419	0.074845919
420	0.07471039524
421	0.07457547942
422	0.07444085184
423	0.07398501007
424	0.07384974498
425	0.07371529237
426	0.07358170833
427	0.07344851494
428	0.07323712221
429	0.07310469714
430	0.0729726583
431	0.072841283
432	0.07271033009
433	0.07226354196
434	0.07213221882
435	0.07200143265
436	0.07173281419
437	0.07160297856
438	0.07139761014
439	0.07126881337
440	0.07114040139
441	0.07101267326
442	0.07088528338
443	0.07068308833
444	0.07055606304
445	0.07042961648
446	0.07030319949
447	0.07017706974
448	0.07005153538
449	0.06992617516
450	0.069800809
451	0.06960232993
452	0.0694775753
453	0.06935307957
454	0.06922865998
455	0.06910479585
456	0.0689813421
457	0.06846852834
458	0.06834399783
459	0.06822058766
460	0.06809809879
461	0.06797614857
462	0.06756030421
463	0.06743818636
464	0.06731679328
465	0.06706660323
466	0.0669461327
467	0.06682611707
468	0.0663331507
469	0.06621261464
470	0.06609302376
471	0.06585107075
472	0.0657327711
473	0.06554427741
474	0.06542655338
475	0.06530960865
476	0.06519305157
477	0.06507694254
478	0.06489221736
479	0.06477640349
480	0.06466071391
481	0.06454544361
482	0.06443061383
483	0.06431591365
484	0.06420139531
485	0.06401923613
486	0.06390521942
487	0.06379135865
488	0.06367774125
489	0.06356471093
490	0.06345185057
491	0.06333906569
492	0.06315936682
493	0.06304716254
494	0.06293511345
495	0.06282322187
496	0.06271189141
497	0.06260080585
498	0.06248979968
499	0.06231251818
500	0.06220207291
501	0.06209178978
502	0.06198163479
503	0.06187193609
504	0.06176260201
505	0.06165336491
506	0.06154420427
507	0.0613699818
508	0.06126140831
509	0.06115294037
510	0.06104468259
511	0.0609369924
512	0.06082949635
513	0.0607219872
514	0.06055042423
515	0.06044348474
516	0.06033673822
517	0.06023003182
518	0.06012381497
519	0.06001801856
520	0.05991225174
521	0.05980666016
522	0.05963802427
523	0.0595329671
524	0.0594279395
525	0.05932310487
526	0.05921886292
527	0.05911480528
528	0.05901074098
529	0.05890705789
530	0.0587412943
531	0.05863796546
532	0.05853462991
533	0.05843178803
534	0.05832937842
535	0.05822697122
536	0.05779889328
537	0.0576963345
538	0.05759450481
539	0.05749318076
540	0.05739237094
541	0.05729190098
542	0.05713051293
543	0.05703046423
544	0.05693050338
545	0.05683094282
546	0.05673165514
547	0.05663257532
548	0.05628742401
549	0.05618829579
550	0.0560896499
551	0.05599139037
552	0.05553687192
553	0.05543855183
554	0.05534097829
555	0.05518455445
556	0.05508802341
557	0.05499188405
558	0.05454628241
559	0.0544501378
560	0.05429652418
561	0.05420155663
562	0.05410695601
563	0.05371442612
564	0.05361957847
565	0.05352538493
566	0.0533319215
567	0.05323863208
568	0.05314585836
569	0.05276197702
570	0.0526689679
571	0.05257666667
572	0.05248498195
573	0.05210847322
574	0.05201655775
575	0.05192522638
576	0.05183470065
577	0.05174438493
578	0.05165442614
579	0.05128518642
580	0.0511949377
581	0.05110528441
582	0.05101624794
583	0.05092761189
584	0.05083927981
585	0.05047731214
586	0.05038859515
587	0.05030044058
588	0.05021296908
589	0.05012230611
590	0.05003559193
591	0.04989476407
592	0.04980852924
593	0.0497226817
594	0.04963697577
595	0.04955170618
596	0.04941377619
597	0.04932876654
598	0.04911738159
599	0.04903270541
600	0.04894540846
601	0.04855915734
602	0.04847472335
603	0.04839084666
604	0.04804866751
605	0.04796194526
606	0.0478758306
607	0.04779041298
608	0.0477053578
609	0.0475725894
610	0.04748838408
611	0.04740467664
612	0.04732126162
613	0.04723819338
614	0.04715533468
615	0.04707268747
616	0.04694368873
617	0.04686132245
618	0.04677921231
619	0.04669739763
620	0.04661586983
621	0.04653455088
622	0.04645343426
623	0.04632689492
624	0.04624606453
625	0.04616553441
626	0.0460852555
627	0.04600516683
628	0.04592527289
629	0.04584556856
630	0.04576610708
631	0.04544229716
632	0.04536250107
633	0.04528332317
634	0.04520468274
635	0.04508297377
636	0.04500496213
637	0.0449271799
638	0.04484957984
639	0.04477228292
640	0.04469515711
641	0.04461818324
642	0.04449916966
643	0.0444224719
644	0.04434593553
645	0.04426973429
646	0.04401660528
647	0.04394028628
648	0.04386442863
649	0.04378899924
650	0.04371406539
651	0.04363933971
652	0.04352432744
653	0.0434499326
654	0.04337562781
655	0.04330160682
656	0.04308387713
657	0.04301001313
658	0.04289690188
659	0.04282358105
660	0.04275072321
661	0.04245265381
662	0.04237963752
663	0.0421392433
664	0.04206676516
665	0.04199471612
666	0.04192301812
667	0.04185169542
668	0.04156339981
669	0.04149176791
670	0.04142076583
671	0.04131314294
672	0.04124281314
673	0.04117290847
674	0.04110340799
675	0.04103418013
676	0.04092915354
677	0.04086035374
678	0.04079170895
679	0.04072335484
680	0.04065508122
681	0.04058706003
682	0.04048400588
683	0.04041619396
684	0.04034856524
685	0.04028119795
686	0.04021393036
687	0.03993820643
688	0.03987067863
689	0.03980358132
690	0.03973701849
691	0.03967077969
692	0.03960483455
693	0.03950541336
694	0.03943977498
695	0.03937427278
696	0.03930905068
697	0.03924400524
698	0.03917905387
699	0.03908078389
700	0.03901608773
701	0.03895156874
702	0.03868633004
703	0.03839662309
704	0.03833175944
705	0.03826751829
706	0.03820371881
707	0.03792063233
708	0.03785689875
709	0.03779369943
710	0.03759566115
711	0.03753250472
712	0.03746979118
713	0.03740753669
714	0.03734565003
715	0.03725210591
716	0.03719077854
717	0.03691665849
718	0.03682408253
719	0.03676320127
720	0.03670289871
721	0.03664288028
722	0.03658327695
723	0.03639358395
724	0.03633376238
725	0.03606908449
726	0.0360094602
727	0.03585926045
728	0.03580028248
729	0.03574178318
730	0.03568361908
731	0.03559616705
732	0.03553833078
733	0.03529825996
734	0.03524055247
735	0.03518331036
736	0.03512629309
737	0.03504049219
738	0.0349840676
739	0.03492797185
740	0.03487217664
741	0.03478809969
742	0.03473259971
743	0.0346758959
744	0.03461931486
745	0.03456292895
746	0.03431406771
747	0.03423125303
748	0.03411851171
749	0.03406287826
750	0.03400758079
751	0.03395256241
752	0.03387138732
753	0.03381668037
754	0.03370697456
755	0.03365253565
756	0.0335983731
757	0.03354439113
758	0.03346454541
759	0.03341091297
760	0.03335738087
761	0.03330397092
762	0.03311185601
763	0.03305858476
764	0.03297984418
765	0.03276547431
766	0.03271252902
767	0.03266006352
768	0.0325824904
769	0.03253056239
770	0.03247887401
771	0.03242744565
772	0.03235126148
773	0.03230000415
774	0.03224905071
775	0.03219822741
776	0.03214745802
777	0.03209692159
778	0.03204653538
779	0.03196983362
780	0.03191958032
781	0.03186952531
782	0.03181953425
783	0.03176970987
784	0.03172005937
785	0.03167054058
786	0.03162105816
787	0.03157181353
788	0.03152269044
789	0.03147361736
790	0.03142469242
791	0.03135019142
792	0.03130145057
793	0.03125279454
794	0.03120437489
795	0.03115604583
796	0.03110781239
797	0.0310597567
798	0.0310118741
799	0.03093863138
800	0.0308909015
801	0.03084332499
802	0.03079584485
803	0.03074845561
804	0.03070129623
805	0.03065422315
806	0.03060722312
807	0.03056035465
808	0.0304889044
809	0.0304421816
810	0.03039559083
811	0.03034920935
812	0.03030289746
813	0.030256684
814	0.03021068583
815	0.03014045475
816	0.03009451633
817	0.03004878631
818	0.03000321673
819	0.02995769458
820	0.02991232224
821	0.02986714143
822	0.02979808938
823	0.02975295868
824	0.02970799935
825	0.02966321737
826	0.02961843602
827	0.02957379634
828	0.02952933217
829	0.02948492064
830	0.02944062248
831	0.02929979801
832	0.02925532701
833	0.02921107009
834	0.02909932218
835	0.02905538168
836	0.02901165139
837	0.02896817606
838	0.02890258426
839	0.0288592243
840	0.02875050927
841	0.02870736112
842	0.02866431207
843	0.02862145661
844	0.02857874992
845	0.02851421028
846	0.02847173543
847	0.02842933834
848	0.02838713897
849	0.02834501051
850	0.02830297093
851	0.02826106341
852	0.0281978847
853	0.028156064
854	0.0281142929
855	0.0280726867
856	0.02803116524
857	0.02798970936
858	0.02792751865
859	0.02788619118
860	0.02784498196
861	0.02780386234
862	0.02776286833
863	0.02772195927
864	0.02768111393
865	0.02761986381
866	0.02757918248
867	0.02753858128
868	0.02749806814
869	0.0274576776
870	0.02741738416
871	0.02732340613
872	0.02728298909
873	0.02724279374
874	0.02720282871
875	0.02716292217
876	0.02712321988
877	0.02699360357
878	0.0269537567
879	0.02691415707
880	0.02687468805
881	0.02683539114
882	0.02679619751
883	0.02675709747
884	0.02671814348
885	0.02659094795
886	0.02655201859
887	0.02651317751
888	0.02647452098
889	0.02643601431
890	0.02639758448
891	0.02635929712
892	0.02632113539
893	0.02628307271
894	0.02622546533
895	0.02613050046
896	0.0260926614
897	0.02605489875
898	0.02601731232
899	0.02596060849
900	0.02592317081
901	0.02575111527
902	0.0257137089
903	0.02567658476
904	0.02550839032
905	0.02547129609
906	0.02541522503
907	0.0253785997
908	0.02534219588
909	0.02530592386
910	0.02526977816
911	0.02523372397
912	0.02517903734
913	0.02514312224
914	0.02510733275
915	0.0250716377
916	0.02490770267
917	0.02487212047
918	0.02483680178
919	0.02480164696
920	0.02476655835
921	0.02473159247
922	0.02467812619
923	0.02464329703
924	0.02460854616
925	0.02457396109
926	0.02453946273
927	0.0245049865
928	0.02447062067
929	0.02441801279
930	0.02438375652
931	0.02434956861
932	0.02431550555
933	0.02428149897
934	0.02424757033
935	0.02421375149
936	0.02418002736
937	0.02414633982
938	0.02409453134
939	0.0240610097
940	0.02402754506
941	0.0239941356
942	0.02396081214
943	0.02392759928
944	0.02389443972
945	0.02386136657
946	0.02382839442
947	0.02379546533
948	0.02374465605
949	0.02371185196
950	0.02367913309
951	0.02364647841
952	0.02361387004
953	0.02358140014
954	0.02347021622
955	0.02343764257
956	0.02340530363
957	0.02337304439
958	0.02334090059
959	0.02330888129
960	0.02327691089
961	0.02324507542
962	0.02321332281
963	0.02318166087
964	0.02315006208
965	0.02311851426
966	0.02306848588
967	0.02292248334
968	0.02289092501
969	0.02285963188
970	0.0228285121
971	0.02277922149
972	0.0227483385
973	0.02271750802
974	0.02268679384
975	0.02265619466
976	0.0226256482
977	0.02259513587
978	0.02256471546
979	0.0225343776
980	0.02250410549
981	0.02247394673
982	0.02244381291
983	0.02241371835
984	0.02238372202
985	0.02233563975
986	0.02230576439
987	0.02227590935
988	0.02224612935
989	0.02221645394
990	0.02218687551
991	0.02213952002
992	0.02210997199
993	0.02208051157
994	0.02205113939
995	0.02202186729
996	0.02199265854
997	0.02185651021
998	0.02182729508
999	0.02179832245
