iter	RMSE
185	0.1906524898
186	0.1903758727
187	0.1901162664
188	0.1898059978
189	0.1894900696
190	0.1890665617
191	0.1887443788
192	0.1878667388
193	0.1870322635
194	0.1867311839
195	0.1864003844
196	0.1861273004
197	0.1858132903
198	0.1855974201
199	0.1851934484
200	0.1849273168
201	0.1846084352
202	0.1843311487
203	0.1839891233
204	0.1836979788
205	0.18332554
206	0.1823459723
207	0.1820020177
208	0.1816853202
209	0.1813447401
210	0.18107128
211	0.1807486394
212	0.1797672857
213	0.1794491611
214	0.1788179832
215	0.1785032998
216	0.1780921116
217	0.1776419287
218	0.1773218592
219	0.1770087877
220	0.1755772983
221	0.1752425063
222	0.1748141914
223	0.1744953857
224	0.1741844841
225	0.1738372267
226	0.1730406402
227	0.1726306757
228	0.1723292205
229	0.1720202486
230	0.1717066834
231	0.1713979545
232	0.1710816546
233	0.1707803445
234	0.1704747813
235	0.1701757219
236	0.1698748295
237	0.1695687504
238	0.1692387779
239	0.1689530049
240	0.1686623593
241	0.1675764464
242	0.1665129721
243	0.1657105191
244	0.1654118223
245	0.1651249025
246	0.1642713943
247	0.1639826763
248	0.163691086
249	0.1634111301
250	0.1620993914
251	0.1618154559
252	0.1615286776
253	0.1612449866
254	0.1609604884
255	0.1606476156
256	0.1598277439
257	0.1595515392
258	0.1592723041
259	0.1583166299
260	0.1580056991
261	0.1577267772
262	0.1574192258
263	0.1571337902
264	0.1568639782
265	0.1560748763
266	0.1558036789
267	0.1555267644
268	0.1552252869
269	0.1548368437
270	0.1545608667
271	0.1536786485
272	0.1534040228
273	0.1531073891
274	0.152835848
275	0.1525648876
276	0.1516772643
277	0.1514061399
278	0.1511395482
279	0.1508710484
280	0.1505773791
281	0.1502858497
282	0.1500253962
283	0.1497654301
284	0.1495070311
285	0.1488801302
286	0.148514317
287	0.148255278
288	0.1479963689
289	0.1477399993
290	0.1474609516
291	0.147205301
292	0.146910209
293	0.145519787
294	0.1443635698
295	0.1441127904
296	0.1438577941
297	0.1429514928
298	0.14269571
299	0.1424416757
300	0.1421919011
301	0.1419441555
302	0.1416984224
303	0.1414535581
304	0.1411054875
305	0.1408596428
306	0.1406153025
307	0.1402739062
308	0.1388709894
309	0.1386268359
310	0.1383857156
311	0.1381441662
312	0.1379064264
313	0.1375711731
314	0.1362757933
315	0.1360357212
316	0.1357991988
317	0.1355643625
318	0.1353296982
319	0.1350953996
320	0.1348637724
321	0.134540894
322	0.1339340981
323	0.1337055383
324	0.1334753823
325	0.1332454042
326	0.1330191406
327	0.1327920002
328	0.1325660189
329	0.1322494659
330	0.132025836
331	0.1307799191
332	0.1305540467
333	0.1295423477
334	0.1292939935
335	0.1290716386
336	0.1288495596
337	0.1286061213
338	0.1283872371
339	0.1281316123
340	0.1270138563
341	0.1267165622
342	0.1260977658
343	0.1258787583
344	0.1256622341
345	0.1254478875
346	0.1252340981
347	0.1250197537
348	0.1248084566
349	0.1243675309
350	0.1237141816
351	0.1235019581
352	0.1232917216
353	0.1230454402
354	0.1228017159
355	0.1225934672
356	0.1221444502
357	0.1219369189
358	0.1217297792
359	0.1215233589
360	0.1213182547
361	0.1211140331
362	0.1207058064
363	0.1205009226
364	0.1202977133
365	0.1193745449
366	0.119150359
367	0.1188686398
368	0.1183022707
369	0.1181006689
370	0.1178994013
371	0.1176976505
372	0.1174984034
373	0.1172798605
374	0.1170819637
375	0.1168852078
376	0.1163594413
377	0.1160891763
378	0.1158921695
379	0.1156960982
380	0.1155008649
381	0.114948837
382	0.1147537596
383	0.1145590089
384	0.1140255603
385	0.1138315115
386	0.1136377891
387	0.1134452595
388	0.1132532291
389	0.1130619716
390	0.1128716849
391	0.1126818333
392	0.1124735434
393	0.1122668529
394	0.1120787985
395	0.1118915074
396	0.1117044418
397	0.1115186269
398	0.1113330019
399	0.1111476687
400	0.1107096195
401	0.1105252756
402	0.1103412478
403	0.1098228646
404	0.1096211942
405	0.1094379278
406	0.1092552842
407	0.1090734957
408	0.1088922999
409	0.1087119274
410	0.1085317958
411	0.1080561398
412	0.1078763386
413	0.1076970779
414	0.1075187335
415	0.1073411279
416	0.1071639088
417	0.1069125995
418	0.1067361328
419	0.1065603714
420	0.10632091
421	0.1061455394
422	0.1059709673
423	0.1057973647
424	0.1056237155
425	0.1054511117
426	0.1052791837
427	0.1051073846
428	0.1046426439
429	0.104471354
430	0.1042293138
431	0.1040587325
432	0.1038283357
433	0.1036532122
434	0.1034841087
435	0.1032993304
436	0.1031310594
437	0.1029633311
438	0.1024707991
439	0.1023028825
440	0.1021356593
441	0.1013740144
442	0.1011894889
443	0.1010069276
444	0.1005300738
445	0.1003644412
446	0.1001996106
447	0.1000355643
448	0.09987207463
449	0.09969242915
450	0.09953010292
451	0.09936824402
452	0.09920704387
453	0.09904802795
454	0.09888789794
455	0.09872835814
456	0.09856930348
457	0.098410627
458	0.09822294458
459	0.09806030565
460	0.09761411293
461	0.09745644272
462	0.09723883941
463	0.09708181689
464	0.09692555813
465	0.09676966272
466	0.09655578365
467	0.09640072242
468	0.09624731494
469	0.09609483411
470	0.09594106335
471	0.0957876257
472	0.09563672086
473	0.09521972248
474	0.09506688105
475	0.09485657731
476	0.09470162584
477	0.09454996113
478	0.09414750925
479	0.09399129441
480	0.09384044669
481	0.09353996669
482	0.09338940507
483	0.09323487004
484	0.09308570461
485	0.09287962843
486	0.09273082355
487	0.09258256856
488	0.09243473245
489	0.09228754295
490	0.09214095492
491	0.09198152967
492	0.09183533551
493	0.09121866109
494	0.09107238973
495	0.09092689564
496	0.09071686356
497	0.09057225224
498	0.09018666866
499	0.08998027194
500	0.08983153382
501	0.08968375254
502	0.08952553917
503	0.08920292392
504	0.08904558561
505	0.08890343777
506	0.08874494498
507	0.08858746243
508	0.08844242881
509	0.08830517385
510	0.08815214515
511	0.0880156163
512	0.08786152694
513	0.08771849542
514	0.08756603319
515	0.08741459657
516	0.08726411743
517	0.08711670734
518	0.08697384224
519	0.08682806306
520	0.08668814657
521	0.08654600284
522	0.08640094101
523	0.08626877278
524	0.08612480679
525	0.08598331239
526	0.08553087239
527	0.08539012878
528	0.08525022146
529	0.08511130955
530	0.08473105586
531	0.0845938203
532	0.08445721949
533	0.08402244348
534	0.08388566245
535	0.08375158096
536	0.08332659704
537	0.08319028103
538	0.08305444159
539	0.08292141108
540	0.08279314291
541	0.08266109052
542	0.08252724214
543	0.08239605263
544	0.08226312106
545	0.08212875947
546	0.08199885555
547	0.08186569044
548	0.08139426694
549	0.08077179728
550	0.08064573569
551	0.08024470101
552	0.08011413541
553	0.07998768519
554	0.07985678273
555	0.07957807568
556	0.07944877809
557	0.07931821255
558	0.07919011356
559	0.0790626298
560	0.07893570343
561	0.07876118082
562	0.07855609493
563	0.07843033163
564	0.07830523307
565	0.07818046604
566	0.07805645453
567	0.07774118252
568	0.07757282528
569	0.07744909758
570	0.07732605079
571	0.07700534571
572	0.07688280437
573	0.07676051334
574	0.07663957007
575	0.07648570421
576	0.07636445357
577	0.07624925814
578	0.07609773482
579	0.07598424907
580	0.07586452832
581	0.07574543996
582	0.07562744803
583	0.07551006982
584	0.07539217605
585	0.07527452513
586	0.07516319493
587	0.07504711101
588	0.07493066714
589	0.07478283364
590	0.0746669976
591	0.07455156081
592	0.07443714637
593	0.07432864519
594	0.07421429437
595	0.07353712656
596	0.07342155698
597	0.07330733735
598	0.07319983217
599	0.0726107131
600	0.07249829611
601	0.07184307139
602	0.07172957186
603	0.07161732574
604	0.07150592247
605	0.07115190554
606	0.07104119822
607	0.07093135381
608	0.07082213273
609	0.07068472189
610	0.0705756601
611	0.07046741571
612	0.07035950433
613	0.06993681844
614	0.0698287226
615	0.06972148727
616	0.06961470652
617	0.06926762388
618	0.06913446739
619	0.069027862
620	0.06875546938
621	0.06861849022
622	0.06851227152
623	0.06840647954
624	0.06830131528
625	0.06819632549
626	0.06809204824
627	0.0679880456
628	0.06788434714
629	0.06778120168
630	0.06767824721
631	0.06728448776
632	0.06673927939
633	0.06663469988
634	0.06653115368
635	0.06642839168
636	0.06632675487
637	0.06622589945
638	0.06569094371
639	0.06558170127
640	0.06510503903
641	0.06500388007
642	0.0646678056
643	0.06456724258
644	0.06446773376
645	0.06436907852
646	0.06383627719
647	0.06372838234
648	0.06362975144
649	0.06353199588
650	0.06301115223
651	0.06291250167
652	0.06280662608
653	0.06270983961
654	0.06260587598
655	0.06248148066
656	0.06237888046
657	0.06227756183
658	0.06176406388
659	0.06166900541
660	0.06137297519
661	0.06127803372
662	0.06118394994
663	0.06109048589
664	0.06099773079
665	0.06090552295
666	0.06059781151
667	0.06050582086
668	0.06041456034
669	0.06032379471
670	0.06023349688
671	0.06014342581
672	0.06005371622
673	0.05975193335
674	0.05964661649
675	0.05955702924
676	0.05926265448
677	0.05917304119
678	0.05908382044
679	0.05897410541
680	0.05888530468
681	0.05879683992
682	0.05870890272
683	0.05862125947
684	0.05852540794
685	0.05825260752
686	0.05815696115
687	0.05806970942
688	0.05798287247
689	0.05789638177
690	0.0578102651
691	0.05734221208
692	0.05725487894
693	0.05716852206
694	0.0570830399
695	0.05699826472
696	0.05691400431
697	0.05678236207
698	0.05668986594
699	0.0566060849
700	0.05652267101
701	0.05643973964
702	0.05635698537
703	0.0562745654
704	0.05619251121
705	0.05597645615
706	0.05589458257
707	0.05581295256
708	0.05572298023
709	0.05559381773
710	0.05551267047
711	0.05543184748
712	0.05535144155
713	0.05522453913
714	0.05514423832
715	0.05506433463
716	0.0549847716
717	0.05489747549
718	0.05480168358
719	0.05459007211
720	0.05451095344
721	0.05441265484
722	0.05433394534
723	0.05409669792
724	0.05399990102
725	0.05373507343
726	0.05353590716
727	0.05345705051
728	0.05337148438
729	0.05328606249
730	0.05320824543
731	0.05307833356
732	0.0530008947
733	0.0529062352
734	0.05282929486
735	0.05271071698
736	0.05263375075
737	0.05243837325
738	0.05234525758
739	0.05226875273
740	0.05219278931
741	0.05211699457
742	0.05204154861
743	0.05192513015
744	0.05184979168
745	0.05148225482
746	0.05140099429
747	0.05132611733
748	0.05125163941
749	0.05113810018
750	0.05106380518
751	0.05098986294
752	0.05091642883
753	0.0508432389
754	0.05056823669
755	0.05049494218
756	0.05042227325
757	0.05017416171
758	0.05010169274
759	0.05002980179
760	0.04978792634
761	0.04970892176
762	0.04963726167
763	0.04955349824
764	0.04948211967
765	0.0494111089
766	0.04934032711
767	0.04910334914
768	0.04903261526
769	0.0489619637
770	0.04889184711
771	0.04881192336
772	0.04874200833
773	0.04867257581
774	0.04844595752
775	0.04837652574
776	0.04829110373
777	0.04822206366
778	0.04801651831
779	0.04794086145
780	0.04784224396
781	0.04777363017
782	0.0477054346
783	0.04763107252
784	0.04756328897
785	0.04745288207
786	0.04738532733
787	0.0473180189
788	0.04723431326
789	0.04716735719
790	0.04708788977
791	0.04702125409
792	0.04691381715
793	0.04684737944
794	0.04678132807
795	0.0467155714
796	0.04664999833
797	0.04658479702
798	0.04651971952
799	0.04642646165
800	0.0463615748
801	0.04628469457
802	0.04611775316
803	0.04605162554
804	0.04597292648
805	0.04570548171
806	0.04564103826
807	0.04553834287
808	0.04546871227
809	0.0454048684
810	0.0453414048
811	0.04527817935
812	0.04521519762
813	0.04515122051
814	0.04508870827
815	0.04502517148
816	0.04493839721
817	0.04486849629
818	0.04480650479
819	0.0447309948
820	0.04466935831
821	0.04460688981
822	0.04439042509
823	0.04432911507
824	0.04426697308
825	0.04411256966
826	0.04405162501
827	0.04399094643
828	0.04392944258
829	0.0438534877
830	0.04379317903
831	0.04373310717
832	0.04363553009
833	0.04357476021
834	0.04351522663
835	0.04345591246
836	0.04338677112
837	0.04332767772
838	0.04315072261
839	0.04296930626
840	0.04291008449
841	0.04273280743
842	0.04267365668
843	0.04261485926
844	0.04255629362
845	0.04249698303
846	0.04243796011
847	0.04226948722
848	0.04207763677
849	0.04201922546
850	0.04196029382
851	0.04189609706
852	0.04183845329
853	0.04177324595
854	0.0417150461
855	0.04163113747
856	0.04156817798
857	0.04149818278
858	0.04144048539
859	0.04138300102
860	0.04132591687
861	0.04126901916
862	0.0412129369
863	0.04115152009
864	0.0410587134
865	0.04089247506
866	0.04083646878
867	0.04078076572
868	0.04072471137
869	0.04066954858
870	0.04061455832
871	0.04055170967
872	0.04047543407
873	0.04041429851
874	0.04035921085
875	0.04020271148
876	0.04014771192
877	0.04009301364
878	0.04001815089
879	0.03995928513
880	0.03990495741
881	0.03984626857
882	0.03969139219
883	0.03963728773
884	0.03958348332
885	0.0395255686
886	0.03944168715
887	0.03938813686
888	0.03933492162
889	0.03928196837
890	0.03922920349
891	0.03914692828
892	0.0390943754
893	0.03904217309
894	0.0389900332
895	0.03893824418
896	0.03888205959
897	0.03883047716
898	0.03877919876
899	0.03860244664
900	0.03855116482
901	0.03850007946
902	0.03844381543
903	0.03838853608
904	0.03833354919
905	0.03828300622
906	0.03823275335
907	0.03818264328
908	0.03813247665
909	0.03808279938
910	0.03802866995
911	0.03797920865
912	0.0379054353
913	0.03773267917
914	0.0376831258
915	0.03763384198
916	0.03758477797
917	0.03753598055
918	0.03748737804
919	0.03743897171
920	0.03739072712
921	0.03733780295
922	0.0372898265
923	0.03712065507
924	0.03706724755
925	0.03701491061
926	0.03696295872
927	0.03691533835
928	0.03686791235
929	0.03682068438
930	0.03677357623
931	0.0367235062
932	0.03667661488
933	0.03662992932
934	0.03646979349
935	0.03642313065
936	0.03637664857
937	0.03633041396
938	0.03628381745
939	0.03623787649
940	0.03618838519
941	0.03603681951
942	0.03599097053
943	0.03594532051
944	0.03589988236
945	0.03585462247
946	0.03580953994
947	0.03566844275
948	0.03562342839
949	0.03557865385
950	0.03553403214
951	0.03537868831
952	0.03533400419
953	0.03528959298
954	0.03521867224
955	0.03517431528
956	0.03513009635
957	0.03508614743
958	0.03504231893
959	0.03499863447
960	0.03494901061
961	0.03489975555
962	0.03485198989
963	0.03480316259
964	0.03475476185
965	0.03470800965
966	0.03466486962
967	0.03461709446
968	0.03456964643
969	0.03441706554
970	0.03437407374
971	0.03433133275
972	0.03428874229
973	0.03424627993
974	0.03402410886
975	0.0338500826
976	0.03361676419
977	0.03357358787
978	0.03352515984
979	0.03336086451
980	0.03331784465
981	0.03327568516
982	0.03323386916
983	0.03318695661
984	0.03306849293
985	0.03302719278
986	0.03297796015
987	0.0329314944
988	0.03289059128
989	0.03284989785
990	0.03280940842
991	0.03276909523
992	0.03271577284
993	0.03258069761
994	0.03253499474
995	0.03249478806
996	0.03245486548
997	0.03241510758
998	0.03237556233
999	0.03233619139
